option analize...
confguration analyze... : ysd-path-planner.conf
YPSpur max velocity : 0.7
YPSpur max acceleration : 3.14
YPSpur max angle velocity : 0.7
YPSpur max angle acceleration : 2
YPSpur Spur_near_pos detection angle : 3
restart que pipe path : [string data]
Pre-Crash Safety Margin x : 0.6
Pre-Crash Safety Margin y : 0.3
Potential method repulsion detection distance : 0
Potential method gravity gain : 0
Potential method repulsion gain : 0
Potential method launch time : 0
sokuiki_fs SSM id : 0
route file opened : Release/keiro.dat
1 route found
route[0]: 5 waypoints
waypoint[0][  0] x:0.000	y:0.000	 way:1 stop:0 goal:0
waypoint[0][  1] x:2.000	y:0.000	 way:1 stop:0 goal:0
waypoint[0][  2] x:2.000	y:1.000	 way:1 stop:0 goal:0
waypoint[0][  3] x:0.000	y:1.000	 way:1 stop:0 goal:0
waypoint[0][  4] x:0.000	y:0.000	 way:1 stop:0 goal:0
スタートの位置、姿勢
原点からスタート : waypoint[0][  0] : 0.000000 0.000000 0.000000 pi
Initialize FINISHED.
Operation START...
waypoint[0][  1] : 2.000000, 0.000000, 0.000000 pi に向かいます
Spur-free mode
1.安全が確認された場合、Gキーを押してください
g
安全が確認されたので動作を再開します
[DEBUG] x: 0.365287 y: 0.020525, th: 0.591272
[DEBUG] x: 0.369001 y: 0.020564, th: 0.504229
[DEBUG] x: 0.372704 y: 0.020596, th: 0.414040
[DEBUG] x: 0.376430 y: 0.020623, th: 0.323858
[DEBUG] x: 0.380179 y: 0.020645, th: 0.239967
[DEBUG] x: 0.383893 y: 0.020660, th: 0.165496
[DEBUG] x: 0.387664 y: 0.020671, th: 0.081611
[DEBUG] x: 0.395253 y: 0.020676, th: -0.067289
[DEBUG] x: 0.399059 y: 0.020672, th: -0.122879
[DEBUG] x: 0.402910 y: 0.020664, th: -0.184742
[DEBUG] x: 0.406761 y: 0.020651, th: -0.246605
[DEBUG] x: 0.410658 y: 0.020634, th: -0.295885
[DEBUG] x: 0.414532 y: 0.020614, th: -0.345171
[DEBUG] x: 0.418429 y: 0.020591, th: -0.407022
[DEBUG] x: 0.422371 y: 0.020563, th: -0.475148
[DEBUG] x: 0.426359 y: 0.020530, th: -0.524404
[DEBUG] x: 0.430278 y: 0.020494, th: -0.567392
[DEBUG] x: 0.434255 y: 0.020455, th: -0.626080
[DEBUG] x: 0.438208 y: 0.020411, th: -0.684774
[DEBUG] x: 0.442208 y: 0.020364, th: -0.724598
[DEBUG] x: 0.446138 y: 0.020314, th: -0.758153
[DEBUG] x: 0.453977 y: 0.020207, th: -0.856701
[DEBUG] x: 0.457953 y: 0.020148, th: -0.902817
[DEBUG] x: 0.461827 y: 0.020087, th: -0.945816
[DEBUG] x: 0.465700 y: 0.020023, th: -1.013960
[DEBUG] x: 0.469483 y: 0.019956, th: -1.082127
[DEBUG] x: 0.473310 y: 0.019883, th: -1.150282
[DEBUG] x: 0.477013 y: 0.019809, th: -1.209041
[DEBUG] x: 0.480772 y: 0.019730, th: -1.289786
[DEBUG] x: 0.484508 y: 0.019646, th: -1.364251
[DEBUG] x: 0.488256 y: 0.019556, th: -1.435570
[DEBUG] x: 0.491981 y: 0.019463, th: -1.488037
[DEBUG] x: 0.495728 y: 0.019366, th: -1.540498
[DEBUG] x: 0.499453 y: 0.019265, th: -1.586678
[DEBUG] x: 0.503268 y: 0.019160, th: -1.613978
[DEBUG] x: 0.507039 y: 0.019054, th: -1.628717
[DEBUG] x: 0.510900 y: 0.018944, th: -1.668576
[DEBUG] x: 0.514727 y: 0.018832, th: -1.699016
[DEBUG] x: 0.518668 y: 0.018715, th: -1.710567
[DEBUG] x: 0.522506 y: 0.018601, th: -1.700145
[DEBUG] x: 0.530353 y: 0.018366, th: -1.726400
[DEBUG] x: 0.534374 y: 0.018245, th: -1.728503
[DEBUG] x: 0.538315 y: 0.018126, th: -1.714910
[DEBUG] x: 0.542358 y: 0.018005, th: -1.723293
[DEBUG] x: 0.546299 y: 0.017887, th: -1.734845
[DEBUG] x: 0.550388 y: 0.017763, th: -1.736929
[DEBUG] x: 0.554397 y: 0.017641, th: -1.742177
[DEBUG] x: 0.558509 y: 0.017516, th: -1.763114
[DEBUG] x: 0.562461 y: 0.017395, th: -1.790378
[DEBUG] x: 0.566527 y: 0.017267, th: -1.805040
[DEBUG] x: 0.570444 y: 0.017144, th: -1.816598
[DEBUG] x: 0.574430 y: 0.017018, th: -1.846996
[DEBUG] x: 0.578325 y: 0.016892, th: -1.871132
[DEBUG] x: 0.582186 y: 0.016766, th: -1.873275
[DEBUG] x: 0.586024 y: 0.016640, th: -1.881711
[DEBUG] x: 0.589953 y: 0.016511, th: -1.902694
[DEBUG] x: 0.593780 y: 0.016384, th: -1.920562
[DEBUG] x: 0.597595 y: 0.016256, th: -1.922717
[DEBUG] x: 0.601410 y: 0.016128, th: -1.924872
[DEBUG] x: 0.605248 y: 0.015999, th: -1.939594
[DEBUG] x: 0.609108 y: 0.015868, th: -1.954309
[DEBUG] x: 0.612980 y: 0.015736, th: -1.953307
[DEBUG] x: 0.616841 y: 0.015605, th: -1.949164
[DEBUG] x: 0.624596 y: 0.015340, th: -1.962871
[DEBUG] x: 0.628491 y: 0.015207, th: -1.955577
[DEBUG] x: 0.632363 y: 0.015075, th: -1.948289
[DEBUG] x: 0.636247 y: 0.014943, th: -1.950426
[DEBUG] x: 0.640130 y: 0.014810, th: -1.958850
[DEBUG] x: 0.644025 y: 0.014677, th: -1.957841
[DEBUG] x: 0.647874 y: 0.014545, th: -1.950559
[DEBUG] x: 0.651735 y: 0.014414, th: -1.958988
[DEBUG] x: 0.655572 y: 0.014283, th: -1.973710
[DEBUG] x: 0.659387 y: 0.014151, th: -1.975865
[DEBUG] x: 0.663180 y: 0.014020, th: -1.971740
[DEBUG] x: 0.666926 y: 0.013891, th: -1.980199
[DEBUG] x: 0.670650 y: 0.013763, th: -1.994950
[DEBUG] x: 0.674397 y: 0.013632, th: -1.990837
[DEBUG] x: 0.678087 y: 0.013504, th: -1.983596
[DEBUG] x: 0.681799 y: 0.013375, th: -1.988921
[DEBUG] x: 0.685500 y: 0.013247, th: -1.997391
[DEBUG] x: 0.689190 y: 0.013118, th: -1.990150
[DEBUG] x: 0.692880 y: 0.012990, th: -1.976623
[DEBUG] x: 0.696581 y: 0.012862, th: -1.978808
[DEBUG] x: 0.700248 y: 0.012735, th: -1.984144
[DEBUG] x: 0.703937 y: 0.012608, th: -1.970617
[DEBUG] x: 0.711363 y: 0.012353, th: -1.949837
[DEBUG] x: 0.715064 y: 0.012227, th: -1.952021
[DEBUG] x: 0.718754 y: 0.012102, th: -1.938494
[DEBUG] x: 0.722443 y: 0.011977, th: -1.918681
[DEBUG] x: 0.726133 y: 0.011853, th: -1.911440
[DEBUG] x: 0.729800 y: 0.011731, th: -1.910490
[DEBUG] x: 0.733468 y: 0.011609, th: -1.896969
[DEBUG] x: 0.737089 y: 0.011489, th: -1.877173
[DEBUG] x: 0.740722 y: 0.011369, th: -1.873090
[DEBUG] x: 0.744367 y: 0.011250, th: -1.878432
[DEBUG] x: 0.747988 y: 0.011132, th: -1.871209
[DEBUG] x: 0.751576 y: 0.011014, th: -1.860851
[DEBUG] x: 0.755163 y: 0.010898, th: -1.863065
[DEBUG] x: 0.758762 y: 0.010781, th: -1.874706
[DEBUG] x: 0.762350 y: 0.010663, th: -1.870634
[DEBUG] x: 0.765914 y: 0.010547, th: -1.860282
[DEBUG] x: 0.769479 y: 0.010431, th: -1.862502
[DEBUG] x: 0.773067 y: 0.010314, th: -1.858430
[DEBUG] x: 0.776643 y: 0.010198, th: -1.844933
[DEBUG] x: 0.783795 y: 0.009969, th: -1.805365
[DEBUG] x: 0.787394 y: 0.009856, th: -1.798147
[DEBUG] x: 0.791016 y: 0.009742, th: -1.772066
[DEBUG] x: 0.794661 y: 0.009630, th: -1.739692
[DEBUG] x: 0.798283 y: 0.009520, th: -1.713611
[DEBUG] x: 0.801950 y: 0.009410, th: -1.700089
[DEBUG] x: 0.805629 y: 0.009301, th: -1.664564
[DEBUG] x: 0.809343 y: 0.009193, th: -1.625887
[DEBUG] x: 0.813056 y: 0.009087, th: -1.593496
[DEBUG] x: 0.816781 y: 0.008984, th: -1.570531
[DEBUG] x: 0.820517 y: 0.008881, th: -1.525562
[DEBUG] x: 0.824253 y: 0.008782, th: -1.480593
[DEBUG] x: 0.827967 y: 0.008686, th: -1.448202
[DEBUG] x: 0.831669 y: 0.008592, th: -1.418956
[DEBUG] x: 0.835394 y: 0.008500, th: -1.383419
[DEBUG] x: 0.839119 y: 0.008410, th: -1.335310
[DEBUG] x: 0.846490 y: 0.008240, th: -1.273686
[DEBUG] x: 0.850159 y: 0.008159, th: -1.235020
[DEBUG] x: 0.853781 y: 0.008081, th: -1.196367
[DEBUG] x: 0.853781 y: 0.008081, th: -1.196367
[DEBUG] x: 0.853781 y: 0.008081, th: -1.196367
[DEBUG] x: 0.864536 y: 0.007860, th: -1.130724
[DEBUG] x: 0.868079 y: 0.007790, th: -1.101520
[DEBUG] x: 0.871600 y: 0.007723, th: -1.084894
pre-crash safety!!!
ikuzee!!!!
[DEBUG] x: 0.808164 y: 0.001520, th: -1.472207
[DEBUG] x: 0.805771 y: 0.001582, th: -1.529401
[DEBUG] x: 0.805771 y: 0.001582, th: -1.529401
[DEBUG] x: 0.800987 y: 0.001712, th: -1.650073
[DEBUG] x: 0.798572 y: 0.001782, th: -1.713558
[DEBUG] x: 0.796134 y: 0.001855, th: -1.770763
[DEBUG] x: 0.791225 y: 0.002009, th: -1.882038
[DEBUG] x: 0.788799 y: 0.002089, th: -1.929811
[DEBUG] x: 0.786339 y: 0.002171, th: -1.974450
[DEBUG] x: 0.783902 y: 0.002255, th: -2.019083
[DEBUG] x: 0.781454 y: 0.002342, th: -2.054290
[DEBUG] x: 0.779051 y: 0.002428, th: -2.095771
[DEBUG] x: 0.776625 y: 0.002517, th: -2.130972
[DEBUG] x: 0.774234 y: 0.002606, th: -2.156735
[DEBUG] x: 0.771820 y: 0.002697, th: -2.182504
[DEBUG] x: 0.769428 y: 0.002788, th: -2.201981
[DEBUG] x: 0.767071 y: 0.002878, th: -2.218307
[DEBUG] x: 0.764737 y: 0.002969, th: -2.240912
[DEBUG] x: 0.762392 y: 0.003061, th: -2.247805
[DEBUG] x: 0.760046 y: 0.003153, th: -2.254699
[DEBUG] x: 0.755355 y: 0.003337, th: -2.255913
[DEBUG] x: 0.753009 y: 0.003430, th: -2.250235
[DEBUG] x: 0.750664 y: 0.003522, th: -2.244556
[DEBUG] x: 0.748341 y: 0.003613, th: -2.232586
[DEBUG] x: 0.746053 y: 0.003702, th: -2.223749
[DEBUG] x: 0.743741 y: 0.003792, th: -2.202347
[DEBUG] x: 0.741407 y: 0.003882, th: -2.168378
[DEBUG] x: 0.739050 y: 0.003971, th: -2.134416
[DEBUG] x: 0.736727 y: 0.004058, th: -2.103587
[DEBUG] x: 0.734370 y: 0.004144, th: -2.069624
[DEBUG] x: 0.732025 y: 0.004229, th: -2.032516
[DEBUG] x: 0.729736 y: 0.004310, th: -1.998535
[DEBUG] x: 0.727436 y: 0.004390, th: -1.961415
[DEBUG] x: 0.725101 y: 0.004470, th: -1.914875
[DEBUG] x: 0.722721 y: 0.004550, th: -1.868346
[DEBUG] x: 0.720364 y: 0.004627, th: -1.821811
[DEBUG] x: 0.717995 y: 0.004702, th: -1.784708
[DEBUG] x: 0.713360 y: 0.004845, th: -1.701047
[DEBUG] x: 0.711014 y: 0.004915, th: -1.657653
[DEBUG] x: 0.708645 y: 0.004983, th: -1.620550
[DEBUG] x: 0.706219 y: 0.005052, th: -1.574033
[DEBUG] x: 0.703804 y: 0.005118, th: -1.536942
[DEBUG] x: 0.701446 y: 0.005181, th: -1.502980
[DEBUG] x: 0.699100 y: 0.005243, th: -1.478443
[DEBUG] x: 0.696719 y: 0.005304, th: -1.438200
[DEBUG] x: 0.694316 y: 0.005365, th: -1.404249
[DEBUG] x: 0.691889 y: 0.005424, th: -1.370304
[DEBUG] x: 0.689440 y: 0.005483, th: -1.342651
[DEBUG] x: 0.687037 y: 0.005539, th: -1.314986
[DEBUG] x: 0.684610 y: 0.005595, th: -1.287328
[DEBUG] x: 0.682195 y: 0.005649, th: -1.256523
[DEBUG] x: 0.679735 y: 0.005703, th: -1.219443
[DEBUG] x: 0.677263 y: 0.005756, th: -1.179224
[DEBUG] x: 0.674757 y: 0.005807, th: -1.142157
[DEBUG] x: 0.672319 y: 0.005856, th: -1.105072
[DEBUG] x: 0.669847 y: 0.005904, th: -1.064853
[DEBUG] x: 0.667386 y: 0.005949, th: -1.021488
[DEBUG] x: 0.662499 y: 0.006035, th: -0.925320
[DEBUG] x: 0.660026 y: 0.006075, th: -0.872528
[DEBUG] x: 0.657588 y: 0.006112, th: -0.829157
[DEBUG] x: 0.655173 y: 0.006147, th: -0.779495
[DEBUG] x: 0.652735 y: 0.006180, th: -0.729838
[DEBUG] x: 0.650285 y: 0.006211, th: -0.677040
[DEBUG] x: 0.647870 y: 0.006240, th: -0.621092
[DEBUG] x: 0.645489 y: 0.006265, th: -0.568277
[DEBUG] x: 0.643096 y: 0.006289, th: -0.524894
[DEBUG] x: 0.640692 y: 0.006311, th: -0.472085
[DEBUG] x: 0.638311 y: 0.006331, th: -0.419270
[DEBUG] x: 0.635941 y: 0.006348, th: -0.369596
[DEBUG] x: 0.633537 y: 0.006364, th: -0.316787
[DEBUG] x: 0.631133 y: 0.006377, th: -0.270264
[DEBUG] x: 0.628786 y: 0.006388, th: -0.226869
[DEBUG] x: 0.626404 y: 0.006397, th: -0.180341
[DEBUG] x: 0.624034 y: 0.006405, th: -0.124380
[DEBUG] x: 0.619351 y: 0.006413, th: -0.028159
[DEBUG] x: 0.617004 y: 0.006414, th: 0.021522
[DEBUG] x: 0.614634 y: 0.006413, th: 0.071196
[DEBUG] x: 0.612242 y: 0.006410, th: 0.120865
[DEBUG] x: 0.609837 y: 0.006405, th: 0.173674
[DEBUG] x: 0.607502 y: 0.006398, th: 0.232787
[DEBUG] x: 0.605143 y: 0.006389, th: 0.291893
[DEBUG] x: 0.602819 y: 0.006377, th: 0.335294
[DEBUG] x: 0.600483 y: 0.006363, th: 0.381834
[DEBUG] x: 0.598090 y: 0.006347, th: 0.444075
[DEBUG] x: 0.595629 y: 0.006328, th: 0.500012
[DEBUG] x: 0.593157 y: 0.006307, th: 0.565375
[DEBUG] x: 0.590696 y: 0.006282, th: 0.627598
[DEBUG] x: 0.588303 y: 0.006256, th: 0.683553
[DEBUG] x: 0.585888 y: 0.006227, th: 0.739502
[DEBUG] x: 0.583473 y: 0.006196, th: 0.795451
[DEBUG] x: 0.580989 y: 0.006162, th: 0.851382
[DEBUG] x: 0.575862 y: 0.006082, th: 0.988347
[DEBUG] x: 0.573322 y: 0.006039, th: 1.047407
[DEBUG] x: 0.570816 y: 0.005993, th: 1.103332
[DEBUG] x: 0.568366 y: 0.005946, th: 1.149843
[DEBUG] x: 0.565838 y: 0.005895, th: 1.205763
[DEBUG] x: 0.563240 y: 0.005840, th: 1.267950
[DEBUG] x: 0.560620 y: 0.005782, th: 1.330132
